Customer_ID,Recency,Frequency,Monetary_Value,Std_Deviation,R_Score,F_Score,M_Score,S_Score,RFMS_Score,Default_Proxy
CustomerId_1477,2159,58,1984.058620689655,3275.502078992743,3,4,2,2,11,0
CustomerId_1478,2153,4,2500.0,6757.711644237764,4,2,2,1,9,0
CustomerId_1479,2167,6,3333.3333333333335,6161.709719442054,3,2,3,2,10,0
CustomerId_1480,2153,29,4137.931034482759,5930.996892422979,4,4,3,2,13,0
CustomerId_1481,2208,13,1461.5384615384614,3555.87271555532,1,3,2,2,8,1
CustomerId_1482,2207,10,2400.0,4135.214625627066,1,3,2,2,8,1
CustomerId_1483,2192,9,1103.3333333333333,1637.0075595427163,2,3,2,3,10,0
CustomerId_1484,2159,8,371.25,746.2178444854903,3,3,1,3,10,0
CustomerId_1485,2160,23,4347.826086956522,6055.491089252449,3,4,3,2,12,0
CustomerId_1486,2181,6,3333.3333333333335,7814.516406449389,2,2,3,1,8,1
CustomerId_1487,2214,8,812.5,530.3300858899107,1,3,1,3,8,1
CustomerId_1488,2181,5,4000.0,6745.368781616021,2,2,3,2,9,0
CustomerId_1489,2199,6,15000.0,7745.966692414834,2,2,4,1,9,0
CustomerId_1490,2207,3,10000.0,8660.254037844386,1,2,4,1,8,1
CustomerId_1492,2229,3,1116.6666666666667,1663.079472945696,1,2,2,3,8,1
CustomerId_1494,2149,29,3219.8275862068967,9233.855068902561,4,4,3,1,12,0
CustomerId_1495,2230,5,1990.0,2837.3403038761494,1,2,2,3,8,1
CustomerId_1496,2225,1,50000.0,0.0,1,1,4,4,10,0
CustomerId_1498,2150,4,855.0,2185.734049085875,4,2,1,3,10,0
CustomerId_1499,2223,8,4250.0,5092.010548749033,1,3,3,2,9,0
CustomerId_15,2232,1,-10000.0,0.0,1,1,1,4,7,1
CustomerId_1501,2153,5,4000.0,6745.368781616021,4,2,3,2,11,0
CustomerId_1502,2201,1,5000.0,0.0,2,1,4,4,11,0
CustomerId_1503,2168,74,4006.364864864865,16625.54046629934,3,4,3,1,11,0
CustomerId_1504,2149,10,10945.0,31340.71234034096,4,3,4,1,12,0
CustomerId_1505,2153,116,1951.8103448275863,4020.883874092304,4,4,2,2,12,0
CustomerId_1506,2195,1,5000.0,0.0,2,1,4,4,11,0
CustomerId_1507,2155,2,475.0,742.4621202458749,3,1,1,3,8,1
CustomerId_1508,2160,21,3809.5238095238096,5808.261767680995,3,4,3,2,12,0
CustomerId_1509,2153,17,3554.6470588235293,6073.434591946065,4,3,3,2,12,0
CustomerId_1510,2206,93,2325.5806451612902,4194.390111059265,1,4,2,2,9,0
CustomerId_1511,2173,4,987.5,2168.0924795773817,3,2,1,3,9,0
CustomerId_1512,2149,32,4169.84375,4480.445413553283,4,4,3,2,13,0
CustomerId_1513,2195,6,3166.6666666666665,7626.707459098367,2,2,3,1,8,1
CustomerId_1514,2224,9,483.3333333333333,738.1353195722313,1,3,1,3,8,1
CustomerId_1515,2153,70,2046.9285714285713,2931.5459754911262,4,4,2,3,13,0
CustomerId_1516,2181,7,2996.4285714285716,5840.241657589831,2,2,3,2,9,0
CustomerId_1517,2169,11,2272.7272727272725,3860.5934541443003,3,3,2,2,10,0
CustomerId_1518,2195,4,2250.0,6601.767440112787,2,2,2,2,8,1
CustomerId_1520,2160,20,4896.0,6085.470530612021,3,3,4,2,12,0
CustomerId_1521,2235,1,1000.0,0.0,1,1,1,4,7,1
CustomerId_1523,2166,14,19918.14285714286,52557.29452973882,3,3,4,1,11,0
CustomerId_1524,2153,5,2000.0,5567.764362830022,4,2,2,2,10,0
CustomerId_1525,2220,1,1000.0,0.0,1,1,1,4,7,1
CustomerId_1526,2181,1,500.0,0.0,2,1,1,4,8,1
CustomerId_1528,2186,5,2356.0,4906.493656370097,2,2,2,2,8,1
CustomerId_1529,2230,28,978.0714285714286,1352.6555754589215,1,4,1,3,9,0
CustomerId_1531,2211,1,3000.0,0.0,1,1,3,4,9,0
CustomerId_1532,2193,20,29617.8,65032.14365106407,2,3,4,1,10,0
CustomerId_1533,2153,90,1621.4444444444443,5431.227138245644,4,4,2,2,12,0
CustomerId_1535,2150,7,8601821.142857144,3309916.123615392,4,2,4,1,11,0
CustomerId_1537,2167,24,4132.125,4594.306176623976,3,4,3,2,12,0
CustomerId_1538,2160,15,4666.666666666667,6125.668087956572,3,3,3,2,11,0
CustomerId_1540,2223,5,3800.0,6685.805860178712,1,2,3,2,8,1
CustomerId_1541,2193,29,2703.448275862069,3718.0527505883542,2,4,3,2,11,0
CustomerId_1542,2160,5,2000.0,5667.892024377317,3,2,2,2,9,0
CustomerId_1543,2160,5,4000.0,6745.368781616021,3,2,3,2,10,0
CustomerId_1545,2162,70,3471.214285714286,12157.945838478929,3,4,3,1,11,0
CustomerId_1546,2153,50,6400.0,8997.48264113641,4,4,4,1,13,0
CustomerId_1547,2201,52,2004.8076923076924,2900.926654103596,2,4,2,3,11,0
CustomerId_1550,2153,14,4285.714285714285,6203.9512400575,4,3,3,2,12,0
CustomerId_1554,2151,26,1220.1923076923076,1840.1225398158845,4,4,2,3,13,0
CustomerId_1557,2153,25,4800.0,6244.9979983983985,4,4,3,2,13,0
CustomerId_1561,2153,5,4000.0,6745.368781616021,4,2,3,2,11,0
CustomerId_1562,2215,3,1250.0,3269.174207655505,1,2,2,2,7,1
CustomerId_1564,2206,28,626.0714285714286,3141.1985672913834,1,4,1,3,9,0
CustomerId_1565,2202,17,3505.8823529411766,5186.1860490435665,2,3,3,2,10,0
CustomerId_1566,2171,1,1000.0,0.0,3,1,1,4,9,0
CustomerId_1567,2168,3,333500.0,288386.4594602181,3,2,4,1,10,0
CustomerId_1568,2174,15,1522.6666666666667,2754.856663802173,2,3,2,3,10,0
CustomerId_1569,2183,1,5000.0,0.0,2,1,4,4,11,0
CustomerId_1570,2202,9,3222.222222222222,5124.153046547736,2,3,3,2,10,0
CustomerId_1571,2187,1,10000.0,0.0,2,1,4,4,11,0
CustomerId_1572,2160,13,4615.384615384615,6357.914510519697,3,3,3,2,11,0
CustomerId_1573,2216,6,3166.6666666666665,7626.707459098367,1,2,3,1,7,1
CustomerId_1576,2185,91,2709.802197802198,9369.563800139471,2,4,3,1,10,0
CustomerId_1577,2235,3,1750.0,2839.4541729001367,1,2,2,3,8,1
CustomerId_1578,2216,12,6666.666666666667,9374.36866561092,1,3,4,1,9,0
CustomerId_1579,2148,20,4500.0,7667.429405231621,4,3,3,1,11,0
CustomerId_1580,2190,6,988.6666666666666,944.2047800486221,2,2,1,3,8,1
CustomerId_1581,2174,13,1923.076923076923,3639.1743216820137,2,3,2,2,9,0
CustomerId_1583,2184,9,858.8888888888889,1150.276536799352,2,3,1,3,9,0
CustomerId_1584,2149,59,4054.4745762711864,9510.749514240102,4,4,3,1,12,0
CustomerId_1587,2233,15,1263.6666666666667,1646.646447726264,1,3,2,3,9,0
CustomerId_1588,2178,33,3746.6666666666665,14155.694672698568,2,4,3,1,10,0
CustomerId_1591,2167,9,3888.8888888888887,6527.71867585538,3,3,3,2,11,0
CustomerId_1593,2148,13,3846.153846153846,8060.667402539258,4,3,3,1,11,0
CustomerId_1594,2153,89,4207.865168539326,5422.548350911915,4,4,3,2,13,0
CustomerId_1595,2223,4,-2012.5,5347.955216716011,1,2,1,2,6,1
CustomerId_1597,2225,1,50000.0,0.0,1,1,4,4,10,0
CustomerId_1599,2182,3,0.0,866.0254037844386,2,2,1,3,8,1
CustomerId_1601,2207,3,-143.33333333333334,805.9983457385836,1,2,1,3,7,1
CustomerId_1602,2161,58,72957.06896551725,367643.93186699913,3,4,4,1,12,0
CustomerId_1604,2196,30,2174.1833333333334,4481.880936891482,2,4,2,2,10,0
CustomerId_1605,2224,1,1800.0,0.0,1,1,2,4,8,1
CustomerId_1608,2234,16,1253.125,1696.2860165667817,1,3,2,3,9,0
CustomerId_1609,2232,5,195.0,760.0164471904538,1,2,1,3,7,1
CustomerId_1610,2170,1,500.0,0.0,3,1,1,4,9,0
CustomerId_1611,2195,5,3800.0,6685.805860178712,2,2,3,2,9,0
CustomerId_1612,2151,1,20000.0,0.0,4,1,4,4,13,0
CustomerId_1613,2160,18,4444.444444444444,6166.5341798168665,3,3,3,2,11,0
CustomerId_1614,2187,5,200.0,670.820393249937,2,2,1,3,8,1
CustomerId_1615,2160,5,2000.0,5744.562646538028,3,2,2,2,9,0
CustomerId_1617,2149,1,500.0,0.0,4,1,1,4,10,0
CustomerId_1618,2149,13,5384.615384615385,10935.709560414614,4,3,4,1,12,0
CustomerId_1619,2237,1,5000.0,0.0,1,1,4,4,10,0
CustomerId_1620,2174,5,4000.0,6745.368781616021,2,2,3,2,9,0
CustomerId_1621,2174,1,1000.0,0.0,2,1,1,4,8,1
CustomerId_1622,2152,126,2602.8968253968255,5841.643958790182,4,4,3,2,13,0
CustomerId_1623,2153,5,4000.0,6745.368781616021,4,2,3,2,11,0
CustomerId_1624,2202,18,4166.666666666667,6731.314005102876,2,3,3,2,10,0
CustomerId_1625,2202,21,3809.5238095238096,6981.397049438226,2,4,3,1,10,0
CustomerId_1626,2172,13,451.9230769230769,602.119653327374,3,3,1,3,10,0
CustomerId_1627,2152,1,500.0,0.0,4,1,1,4,10,0
CustomerId_1629,2196,1,500.0,0.0,2,1,1,4,8,1
CustomerId_1632,2153,68,4839.705882352941,5940.975589663689,4,4,3,2,13,0
CustomerId_1634,2202,19,4942.105263157895,6281.305224365189,2,3,4,2,11,0
CustomerId_1635,2181,6,3333.3333333333335,7814.516406449389,2,2,3,1,8,1
CustomerId_1636,2155,32,2364.3125,4648.06154835089,3,4,2,2,11,0
CustomerId_1637,2162,1,10000.0,0.0,3,1,4,4,12,0
CustomerId_1638,2207,3,-175.0,761.1668673819164,1,2,1,3,7,1
CustomerId_1639,2173,14,1245.7142857142858,1596.6393277309508,3,3,2,3,11,0
CustomerId_1640,2190,8,421.875,912.7506994167215,2,3,1,3,9,0
CustomerId_1641,2202,6,3166.6666666666665,7626.707459098367,2,2,3,1,8,1
CustomerId_1642,2192,10,2831.0,4818.984332823671,2,3,3,2,10,0
CustomerId_1643,2195,5,3800.0,6685.805860178712,2,2,3,2,9,0
CustomerId_1645,2153,5,4000.0,6745.368781616021,4,2,3,2,11,0
CustomerId_1646,2187,2,-250.0,1060.6601717798212,2,1,1,3,7,1
CustomerId_1647,2158,19,863.1578947368421,899.2036762947471,3,3,1,3,10,0
CustomerId_1649,2173,3,-175.0,761.1668673819164,3,2,1,3,9,0
CustomerId_1651,2150,2,10000.0,0.0,4,1,4,4,13,0
CustomerId_1652,2193,1,5000.0,0.0,2,1,4,4,11,0
CustomerId_1653,2172,6,276745.8333333333,677653.6302597121,3,2,4,1,10,0
CustomerId_1655,2160,9,4444.444444444444,6463.573143221772,3,3,3,2,11,0
CustomerId_1656,2152,90,11879.666666666666,21448.27214276508,4,4,4,1,13,0
CustomerId_1657,2200,3,2000.0,0.0,2,2,2,4,10,0
CustomerId_1658,2155,43,2407.860465116279,4273.288789130046,3,4,2,2,11,0
CustomerId_1659,2218,3,55000.0,91810.94705970524,1,2,4,1,8,1
CustomerId_1660,2214,1,1000.0,0.0,1,1,1,4,7,1
CustomerId_1661,2149,20,2584.55,4472.809472391574,4,3,3,2,12,0
CustomerId_1663,2159,480,3528.727083333333,7990.886821801907,3,4,3,1,11,0
CustomerId_1664,2233,1,1000.0,0.0,1,1,1,4,7,1
CustomerId_1666,2181,1,50000.0,0.0,2,1,4,4,11,0
CustomerId_1669,2178,3,-175.0,761.1668673819164,2,2,1,3,8,1
CustomerId_1670,2210,15,15312.333333333334,32311.918289136123,1,3,4,1,9,0
CustomerId_1671,2221,2,5000.0,0.0,1,1,4,4,10,0
CustomerId_1672,2183,6,3375.0,3767.45935611786,2,2,3,2,9,0
CustomerId_1674,2230,1,20000.0,0.0,1,1,4,4,10,0
CustomerId_1676,2153,32,5125.0,6332.201370262034,4,4,4,2,14,0
CustomerId_1679,2202,4,2250.0,6601.767440112787,2,2,2,2,8,1
CustomerId_1680,2160,11,67559.09090909091,147897.88169237215,3,3,4,1,11,0
CustomerId_1681,2148,13,3846.153846153846,8060.667402539258,4,3,3,1,11,0
CustomerId_1683,2156,12,8291.666666666666,12384.84839216733,3,3,4,1,11,0
CustomerId_1684,2160,13,4692.307692307692,5963.564585388723,3,3,3,2,11,0
CustomerId_1686,2155,1,1000.0,0.0,3,1,1,4,9,0
CustomerId_1687,2208,1,2000.0,0.0,1,1,2,4,8,1
CustomerId_1688,2171,16,6923.6875,7204.237028478449,3,3,4,1,11,0
CustomerId_1690,2228,21,96077.61904761905,138962.67351899797,1,4,4,1,10,0
CustomerId_1692,2175,7,1707.142857142857,3721.606795841971,2,2,2,2,8,1
CustomerId_1694,2160,22,4545.454545454545,6162.306871134055,3,4,3,2,12,0
CustomerId_1695,2154,96,8180.489583333333,31408.92303420019,3,4,4,1,12,0
CustomerId_1696,2174,11,2644.5454545454545,3370.087131325728,2,3,3,2,10,0
CustomerId_1697,2153,10,3000.0,6429.100507328637,4,3,3,2,12,0
CustomerId_1698,2151,2,249500.0,354260.49737446033,4,1,4,1,10,0
CustomerId_1699,2183,151,4080.46357615894,9238.590996304458,2,4,3,1,10,0
CustomerId_1701,2148,25,2800.0,6186.342484322488,4,4,3,2,13,0
CustomerId_1702,2237,14,862.8571428571429,1139.0510799070262,1,3,1,3,8,1
CustomerId_1703,2212,3,-175.0,761.1668673819164,1,2,1,3,7,1
CustomerId_1705,2150,3,-16.666666666666668,1000.4165798972613,4,2,1,3,10,0
CustomerId_1707,2174,7,1571.4285714285713,2801.466452719769,2,2,2,3,9,0
CustomerId_1708,2160,6,3333.3333333333335,6088.2400303098,3,2,3,2,10,0
CustomerId_1709,2148,524,1625.925572519084,3207.920535895807,4,4,2,2,12,0
CustomerId_1710,2170,5,596.0,1142.838571277676,3,2,1,3,9,0
CustomerId_1712,2187,1,1000.0,0.0,2,1,1,4,8,1
CustomerId_1713,2169,47,910.936170212766,993.1032260426497,3,4,1,3,11,0
CustomerId_1714,2209,7,4142.857142857143,7425.823667638301,1,2,3,1,7,1
CustomerId_1716,2210,1,80000.0,0.0,1,1,4,4,10,0
CustomerId_1717,2148,12,3333.3333333333335,7202.69309902816,4,3,3,1,11,0
CustomerId_1719,2150,1,5000.0,0.0,4,1,4,4,13,0
CustomerId_1720,2195,6,3166.6666666666665,7626.707459098367,2,2,3,1,8,1
CustomerId_1721,2195,6,3166.6666666666665,7626.707459098367,2,2,3,1,8,1
CustomerId_1722,2169,1,1000.0,0.0,3,1,1,4,9,0
CustomerId_1723,2234,1,800.0,0.0,1,1,1,4,7,1
CustomerId_1724,2177,1,1000000.0,0.0,2,1,4,4,11,0
CustomerId_1725,2232,20,1297.5,1665.5301826966943,1,3,2,3,9,0
CustomerId_1726,2204,6,1146.6666666666667,2150.410813464875,1,2,2,3,8,1
CustomerId_1728,2187,3,1500.0,3122.4989991991993,2,2,2,3,9,0
CustomerId_1729,2181,8,5000.0,6053.334382210944,2,3,4,2,11,0
CustomerId_1730,2174,63,2641.746031746032,7503.213836080088,2,4,3,1,10,0
CustomerId_1731,2203,23,15130.434782608696,41346.052738745195,1,4,4,1,10,0
CustomerId_1732,2201,18,8944.444444444445,26099.85851262579,2,3,4,1,10,0
CustomerId_1733,2153,38,4736.8421052631575,6491.9251736970855,4,4,3,2,13,0
CustomerId_1735,2166,3,-5666.666666666667,7505.553499465135,3,2,1,1,7,1
CustomerId_1736,2182,2,237.5,371.23106012293744,2,1,1,4,8,1
CustomerId_1738,2153,5,4000.0,6745.368781616021,4,2,3,2,11,0
CustomerId_1739,2156,19,599.5263157894736,428.4543756886883,3,3,1,4,11,0
CustomerId_1741,2187,3,4333.333333333333,4932.882862316247,2,2,3,2,9,0
CustomerId_1742,2171,3,2333.3333333333335,1154.7005383792514,3,2,2,3,10,0
CustomerId_1744,2181,1,5000.0,0.0,2,1,4,4,11,0
CustomerId_1748,2167,3,21333.333333333332,35218.366420567174,3,2,4,1,10,0
CustomerId_1749,2181,4,237.5,962.0940702446928,2,2,1,3,8,1
CustomerId_1750,2149,21,1195.2380952380952,1400.6877919351587,4,4,2,3,13,0
CustomerId_1752,2171,4,237.5,962.0940702446928,3,2,1,3,9,0
CustomerId_1753,2215,1,250000.0,0.0,1,1,4,4,10,0
CustomerId_1754,2196,1,500.0,0.0,2,1,1,4,8,1
CustomerId_1755,2190,1,5000.0,0.0,2,1,4,4,11,0
CustomerId_1756,2208,1,5000.0,0.0,1,1,4,4,10,0
CustomerId_1757,2217,4,237.5,303.10889132455355,1,2,1,4,8,1
CustomerId_1758,2156,91,1249.5,3741.2426790216814,3,4,2,2,11,0
CustomerId_1759,2180,10,2400.0,5896.326540030383,2,3,2,2,9,0
CustomerId_1762,2153,10,1515.3,1973.889789223299,4,3,2,3,12,0
CustomerId_1763,2167,13,3076.923076923077,6143.581182306436,3,3,3,2,11,0
CustomerId_1764,2222,2,5500.0,6363.961030678927,1,1,4,2,8,1
CustomerId_1767,2150,21,14044.761904761905,18201.703867783264,4,4,4,1,13,0
CustomerId_1768,2158,68,3221.3529411764707,6619.986102737601,3,4,3,2,12,0
CustomerId_1769,2188,1,10000.0,0.0,2,1,4,4,11,0
CustomerId_1770,2149,8,1850.0,4356.604182158393,4,3,2,2,11,0
CustomerId_1773,2153,24,3341.9395833333333,7052.10165040211,4,4,3,1,12,0
CustomerId_1774,2153,38,4710.526315789473,6405.900551652917,4,4,3,2,13,0
CustomerId_1776,2192,2,245.0,360.62445840513925,2,1,1,4,8,1
CustomerId_1782,2148,19,2363.5789473684213,4897.808062068735,4,3,2,2,11,0
CustomerId_1784,2153,9,4444.444444444444,6463.573143221772,4,3,3,2,12,0
CustomerId_1786,2153,29,5172.413793103448,6064.763365524079,4,4,4,2,14,0
CustomerId_1790,2149,27,7137.407407407408,11411.582372778645,4,4,4,1,13,0
CustomerId_1791,2181,6,5000.0,6511.528238439882,2,2,4,2,10,0
CustomerId_1792,2223,1,1000000.0,0.0,1,1,4,4,10,0
CustomerId_1794,2221,9,1111.111111111111,3838.7642687603407,1,3,2,2,8,1
CustomerId_1795,2149,10,3900.0,9122.01244852862,4,3,3,1,11,0
CustomerId_1797,2191,3,2666.6666666666665,577.3502691896257,2,2,3,3,10,0
CustomerId_1798,2184,1,50000.0,0.0,2,1,4,4,11,0
CustomerId_1800,2160,5,3000.0,6745.368781616021,3,2,3,2,10,0
CustomerId_1801,2161,18,659.7222222222222,792.1832679786663,3,3,1,3,10,0
CustomerId_1802,2155,3,7000.0,5196.152422706632,3,2,4,2,11,0
CustomerId_1805,2190,29,11849.801724137931,34907.86393668666,2,4,4,1,11,0
CustomerId_1806,2219,20,3000.0,4313.381870168087,1,3,3,2,9,0
CustomerId_1807,2202,6,5000.0,7745.966692414834,2,2,4,1,9,0
CustomerId_1809,2211,19,2955.601052631579,4067.6853813684793,1,3,3,2,9,0
CustomerId_1810,2148,23,3695.6521739130435,6983.322878041107,4,4,3,1,12,0
CustomerId_1811,2233,3,658.3333333333334,591.7840259193664,1,2,1,3,7,1
CustomerId_1812,2157,35,11536.971428571429,57058.337898972124,3,4,4,1,12,0
CustomerId_1813,2216,5,3856.0,7210.279328847116,1,2,3,1,7,1
CustomerId_1815,2148,79,968.4177215189874,1323.9629575691515,4,4,1,3,12,0
CustomerId_1817,2202,6,3166.6666666666665,7626.707459098367,2,2,3,1,8,1
CustomerId_1820,2176,10,1480.0,2071.3924463188205,2,3,2,3,10,0
CustomerId_1821,2151,1,10000.0,0.0,4,1,4,4,13,0
CustomerId_1825,2153,19,6315.789473684211,8818.809642393466,4,3,4,1,12,0
CustomerId_1827,2202,6,3166.6666666666665,7626.707459098367,2,2,3,1,8,1
CustomerId_1828,2202,5,1800.0,7661.592523751182,2,2,2,1,7,1
CustomerId_1830,2213,9,311.1111111111111,719.2781875680029,1,3,1,3,8,1
CustomerId_1831,2180,14,21200.0,39865.4853611106,2,3,4,1,10,0
CustomerId_1833,2209,10,78400.0,93932.83652577398,1,3,4,1,9,0
CustomerId_1835,2195,6,3166.6666666666665,7626.707459098367,2,2,3,1,8,1
CustomerId_1836,2169,1,5000.0,0.0,3,1,4,4,12,0
CustomerId_1838,2177,1,1000.0,0.0,2,1,1,4,8,1
CustomerId_1839,2216,17,1566.3529411764705,2802.43530124195,1,3,2,3,9,0
CustomerId_1841,2153,22,5000.0,6218.25270205921,4,4,4,2,14,0
CustomerId_1843,2210,13,74.23076923076923,910.5535087559064,1,3,1,3,8,1
CustomerId_1844,2188,10,4717.5,5456.622505420974,2,3,3,2,10,0
CustomerId_1845,2154,13,2184.6153846153848,2932.745060475525,3,3,2,3,11,0
CustomerId_1846,2164,16,2345.9375,10422.491579711957,3,3,2,1,9,0
CustomerId_1848,2157,15,5142.666666666667,12650.616600820387,3,3,4,1,11,0
CustomerId_1849,2152,29,2076.551724137931,2659.57337591425,4,4,2,3,13,0
CustomerId_1850,2171,1,1509988.0,0.0,3,1,4,4,12,0
CustomerId_1852,2170,1,2000.0,0.0,3,1,2,4,10,0
CustomerId_1853,2202,1,1000.0,0.0,2,1,1,4,8,1
CustomerId_1855,2149,5,390.0,900.2777349240622,4,2,1,3,10,0
CustomerId_1856,2167,2,30300.0,42002.14280248092,3,1,4,1,9,0
CustomerId_1858,2181,56,66002.23214285714,302017.51960609475,2,4,4,1,11,0
CustomerId_1859,2208,4,-6.25,707.2172579907818,1,2,1,3,7,1
CustomerId_1860,2150,47,5955.744680851064,5858.465589540472,4,4,4,2,14,0
CustomerId_1861,2202,5,3800.0,6685.805860178712,2,2,3,2,9,0
CustomerId_1862,2232,5,485.0,518.8930525647843,1,2,1,3,7,1
CustomerId_1864,2154,27,4133.333333333333,5747.173218200405,3,4,3,2,12,0
CustomerId_1867,2157,31,4193.548387096775,5869.749312300084,3,4,3,2,12,0
CustomerId_1870,2237,4,2450.0,6481.5121692395205,1,2,2,2,7,1
CustomerId_1871,2180,17,2941.176470588235,4019.026440496724,2,3,3,2,10,0
CustomerId_1872,2161,4,5000.0,0.0,3,2,4,4,13,0
CustomerId_1873,2237,1,1000.0,0.0,1,1,1,4,7,1
CustomerId_1874,2158,22,4216.818181818182,6491.15323700807,3,4,3,2,12,0
CustomerId_1875,2153,97,6300.830927835052,8624.547655159477,4,4,4,1,13,0
CustomerId_1876,2199,3,3666.6666666666665,3785.9388972001825,2,2,3,2,9,0
CustomerId_1877,2159,18,10028.888888888889,16634.36791312736,3,3,4,1,11,0
CustomerId_1879,2234,1,1000.0,0.0,1,1,1,4,7,1
CustomerId_1881,2153,35,6542.857142857143,5822.587140473156,4,4,4,2,14,0
CustomerId_1882,2166,4,1625.0,2250.0,3,2,2,3,10,0
CustomerId_1884,2220,1,10000.0,0.0,1,1,4,4,10,0
CustomerId_1885,2177,1,150000.0,0.0,2,1,4,4,11,0
CustomerId_1886,2197,3,2333.3333333333335,6658.328118479393,2,2,2,2,8,1
CustomerId_1887,2204,1,1000.0,0.0,1,1,1,4,7,1
CustomerId_1888,2211,1,10000.0,0.0,1,1,4,4,10,0
CustomerId_1889,2153,67,5047.020895522389,7483.436394576891,4,4,4,1,13,0
CustomerId_1890,2153,9,8888.888888888889,10373.577546396957,4,3,4,1,12,0
CustomerId_1891,2192,11,182621.81818181818,602758.2432421506,2,3,4,1,10,0
CustomerId_1892,2160,1,10000.0,0.0,3,1,4,4,12,0
CustomerId_1895,2231,13,842.1538461538462,931.6349290498081,1,3,1,3,8,1
CustomerId_1898,2153,59,3728.813559322034,5536.619497910306,4,4,3,2,13,0
CustomerId_1899,2160,10,5000.0,6342.099196813483,3,3,4,2,12,0
CustomerId_1900,2187,1,30000.0,0.0,2,1,4,4,11,0
CustomerId_1901,2160,17,4705.882352941177,6302.427170169769,3,3,3,2,11,0
CustomerId_1903,2168,1,10000.0,0.0,3,1,4,4,12,0
CustomerId_1906,2179,43,4437.093023255814,12593.765968798009,2,4,3,1,10,0
CustomerId_1907,2226,2,5500.0,6363.961030678927,1,1,4,2,8,1
CustomerId_1908,2174,152,844.6513157894736,1376.9323292026936,2,4,1,3,10,0
CustomerId_1911,2168,41,127228.56097560975,129111.61773017347,3,4,4,1,12,0
CustomerId_1913,2225,1,500.0,0.0,1,1,1,4,7,1
CustomerId_1914,2224,5,2150.0,2642.4420523447625,1,2,2,3,8,1
CustomerId_1915,2182,11,420.3636363636364,7991.784872889501,2,3,1,1,7,1
CustomerId_1916,2159,16,805.3125,899.1652957975339,3,3,1,3,10,0
CustomerId_1917,2185,7,45714.28571428572,62988.66111111926,2,2,4,1,9,0
CustomerId_1918,2213,1,500.0,0.0,1,1,1,4,7,1
CustomerId_1919,2195,5,3800.0,6685.805860178712,2,2,3,2,9,0
CustomerId_1922,2160,5,4000.0,6745.368781616021,3,2,3,2,10,0
CustomerId_1923,2153,5,4000.0,6745.368781616021,4,2,3,2,11,0
CustomerId_1925,2174,45,1292.7777777777778,2405.5368318724513,2,4,2,3,11,0
CustomerId_1927,2180,4,4700.0,6128.621378417825,2,2,3,2,9,0
CustomerId_1928,2174,3,300.0,606.2177826491071,2,2,1,3,8,1
CustomerId_1929,2148,259,3490.5869111969114,7703.1316907007395,4,4,3,1,12,0
CustomerId_1930,2195,6,3166.6666666666665,7626.707459098367,2,2,3,1,8,1
CustomerId_1931,2160,10,4000.0,6164.414002968976,3,3,3,2,11,0
CustomerId_1932,2206,32,910.9375,2282.568388368823,1,4,1,3,9,0
CustomerId_1935,2219,1,1000.0,0.0,1,1,1,4,7,1
CustomerId_1937,2154,67,3590.1492537313434,6660.605244255963,3,4,3,2,12,0
CustomerId_1938,2180,66,1117.0757575757575,2206.632333604979,2,4,2,3,11,0
CustomerId_1942,2188,7,414.2857142857143,796.1963146288555,2,2,1,3,8,1
CustomerId_1943,2176,52,1074.8076923076924,3903.89222086068,2,4,2,2,10,0
CustomerId_1944,2155,6,11333.333333333334,21683.326928003153,3,2,4,1,10,0
CustomerId_1945,2172,4,1712.5,2786.388044284811,3,2,2,3,10,0
CustomerId_1946,2148,20,4000.0,7262.013639842819,4,3,3,1,11,0
CustomerId_1947,2228,28,5876.071428571428,18850.028458429388,1,4,4,1,10,0
CustomerId_1950,2195,9,4333.333333333333,6442.049363362563,2,3,3,2,10,0
CustomerId_1951,2186,2,1000.0,0.0,2,1,1,4,8,1
CustomerId_1956,2149,60,1980.6666666666667,3301.394988494484,4,4,2,2,12,0
CustomerId_1961,2151,1,1000.0,0.0,4,1,1,4,10,0
CustomerId_1963,2234,6,2408.3333333333335,2165.736980029354,1,2,2,3,8,1
CustomerId_1965,2153,25,5060.0,5732.801089636141,4,4,4,2,14,0
CustomerId_1966,2215,1,10000.0,0.0,1,1,4,4,10,0
CustomerId_1967,2164,5,1790.0,11258.13039540758,3,2,2,1,8,1
CustomerId_1968,2151,8,2206.25,5218.335633678068,4,3,2,2,11,0
CustomerId_1969,2149,106,5463.056603773585,20162.076796765512,4,4,4,1,13,0
CustomerId_1970,2168,7,1964.2857142857142,2484.068283702209,3,2,2,3,10,0
CustomerId_1971,2195,6,3166.6666666666665,7626.707459098367,2,2,3,1,8,1
CustomerId_1972,2184,2,-250.0,1060.6601717798212,2,1,1,3,7,1
CustomerId_1973,2153,10,4000.0,6182.41233033047,4,3,3,2,12,0
CustomerId_1974,2148,25,3880.0,7724.851670636359,4,4,3,1,12,0
CustomerId_1975,2202,6,3166.6666666666665,7626.707459098367,2,2,3,1,8,1
CustomerId_1976,2149,144,2806.784722222222,9508.915128728373,4,4,3,1,12,0
CustomerId_1978,2181,6,3333.3333333333335,7814.516406449389,2,2,3,1,8,1
CustomerId_1979,2230,181,1693.745856353591,6898.632414515774,1,4,2,1,8,1
CustomerId_1980,2149,2,50250.0,70357.12472806148,4,1,4,1,10,0
